"SSB_Unfished","Totbio_Unfished","SmryBio_Unfished","Recr_Unfished","SSB_Btgt","SPR_Btgt","F_Btgt","TotYield_Btgt","SSB_SPR","F_SPR","TotYield_SPR","SSB_MSY","SPR_MSY","F_MSY","TotYield_MSY","Ret_Catch_MSY","max_grad","depletion","alt_sigma_r","last_yr_early","first_yr_full","last_yr_full","first_yr_recent","max_bias_adj","params_on_bound","params_stuck_low","params_stuck_high","NatM_uniform_Fem_GP_1","L_at_Amin_Fem_GP_1","L_at_Amax_Fem_GP_1","VonBert_K_Fem_GP_1","SD_young_Fem_GP_1","SD_old_Fem_GP_1","Wtlen_1_Fem_GP_1","Wtlen_2_Fem_GP_1","Mat50._Fem_GP_1","Mat_slope_Fem_GP_1","Eggs_scalar_Fem_GP_1","Eggs_exp_len_Fem_GP_1","CohortGrowDev","FracFemale_GP_1","SR_LN_R0","SR_BH_steep","SR_sigmaR","SR_regime","SR_autocorr","Early_InitAge_18","Early_InitAge_17","Early_InitAge_16","Early_InitAge_15","Early_InitAge_14","Early_InitAge_13","Early_InitAge_12","Early_InitAge_11","Early_InitAge_10","Early_InitAge_9","Early_InitAge_8","Early_InitAge_7","Early_InitAge_6","Early_InitAge_5","Early_InitAge_4","Early_InitAge_3","Early_InitAge_2","Early_InitAge_1","Early_RecrDev_1923","Early_RecrDev_1924","Early_RecrDev_1925","Early_RecrDev_1926","Early_RecrDev_1927","Early_RecrDev_1928","Early_RecrDev_1929","ForeRecr_2023","ForeRecr_2024","ForeRecr_2025","ForeRecr_2026","ForeRecr_2027","ForeRecr_2028","ForeRecr_2029","ForeRecr_2030","ForeRecr_2031","ForeRecr_2032","ForeRecr_2033","ForeRecr_2034","LnQ_base_WCGBTS_4","Q_base_env_5","Size_DblN_peak_North_1","Size_DblN_top_logit_North_1","Size_DblN_ascend_se_North_1","Size_DblN_descend_se_North_1","Size_DblN_start_logit_North_1","Size_DblN_end_logit_North_1","Size_DblN_peak_South_2","Size_DblN_top_logit_South_2","Size_DblN_ascend_se_South_2","Size_DblN_descend_se_South_2","Size_DblN_start_logit_South_2","Size_DblN_end_logit_South_2","Size_DblN_peak_WCGBTS_4","Size_DblN_top_logit_WCGBTS_4","Size_DblN_ascend_se_WCGBTS_4","Size_DblN_descend_se_WCGBTS_4","Size_DblN_start_logit_WCGBTS_4","Size_DblN_end_logit_WCGBTS_4","Size_DblN_peak_North_1_BLK1repl_1973","Size_DblN_peak_North_1_BLK1repl_1983","Size_DblN_peak_North_1_BLK1repl_1993","Size_DblN_peak_North_1_BLK1repl_2003","Size_DblN_peak_North_1_BLK1repl_2011","Size_DblN_peak_North_1_BLK1repl_2018","Size_DblN_ascend_se_North_1_BLK1repl_1973","Size_DblN_ascend_se_North_1_BLK1repl_1983","Size_DblN_ascend_se_North_1_BLK1repl_1993","Size_DblN_ascend_se_North_1_BLK1repl_2003","Size_DblN_ascend_se_North_1_BLK1repl_2011","Size_DblN_ascend_se_North_1_BLK1repl_2018","Size_DblN_peak_South_2_BLK1repl_1973","Size_DblN_peak_South_2_BLK1repl_1983","Size_DblN_peak_South_2_BLK1repl_1993","Size_DblN_peak_South_2_BLK1repl_2003","Size_DblN_peak_South_2_BLK1repl_2011","Size_DblN_peak_South_2_BLK1repl_2018","Size_DblN_ascend_se_South_2_BLK1repl_1973","Size_DblN_ascend_se_South_2_BLK1repl_1983","Size_DblN_ascend_se_South_2_BLK1repl_1993","Size_DblN_ascend_se_South_2_BLK1repl_2003","Size_DblN_ascend_se_South_2_BLK1repl_2011","Size_DblN_ascend_se_South_2_BLK1repl_2018","dead.B.._1","dead.B.._2","NLL_TOTAL","NLL_Catch","NLL_Equil_catch","NLL_Survey","NLL_Length_comp","NLL_Age_comp","NLL_Recruitment","NLL_InitEQ_Regime","NLL_Forecast_Recruitment","NLL_Parm_priors","NLL_Parm_softbounds","NLL_Parm_devs","NLL_Crash_Pen","Curr_Var_Adj_lcomp_flt_1_North","Curr_Var_Adj_lcomp_flt_2_South","Curr_Var_Adj_lcomp_flt_4_WCGBTS","Curr_Var_Adj_agecomp_flt_1_North","Curr_Var_Adj_agecomp_flt_2_South","Curr_Var_Adj_agecomp_flt_4_WCGBTS","version","RunTime","model_run","hessian","Niterations","ForeRecr_2035","ForeRecr_2036","ForeRecr_2037","ForeRecr_2038","ForeRecr_2039","ForeRecr_2040","ForeRecr_2041","ForeRecr_2042","ForeRecr_2043","ForeRecr_2044","ForeRecr_2045","ForeRecr_2046","iteration","scenario"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.441961888546919,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.58812,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,1849.94,936.959,202152000,202137000,0,2717.94,1474.65,11272.1,77.9304,1.05813e-30,6.23685,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,-0.571961,0.19093,-0.509431,-0.345598,0.367261,0.270774,0.432639,-0.538303,-0.752802,0.716533,0.0241517,-0.781033,39,"no_ind"
41.5527,53118.7,52613.1,16233.8,10.3882,0.296875,0.16846,3148.29,10.5267,0.166798,3146.86,9.87365,0.285266,0.174813,3150.68,3150.68,0.000273136,0.251839230663711,"needs_Hessian",1953.51,1972.25,2017.32,2020.95,0.9121,NA,NA,NA,0.148593,9.37735,47.1642,0.193684,1.05716,4.98769,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.69485,0.8,0.5,0,0,-0.000475781,-0.00054893,-0.000632587,-0.000727977,-0.000836203,-0.000958173,-0.00109551,-0.00124906,-0.00141963,-0.00160777,-0.0018138,-0.00203831,-0.00228185,-0.00254759,-0.00284176,-0.00317072,-0.00353972,-0.0039533,-0.0044168,-0.00493089,-0.00550341,-0.00613816,-0.00683524,-0.00758577,-0.00837296,0,0,0,0,0,0,0,0,0,0,0,0,-8.74352,NA,59.7209,-15,5.29296,20,-999,-999,57.0144,-15,6.00525,20,-999,-999,51.5378,-15,5.64495,20,-999,-999,65.4388,56.5836,69.7561,63.472,59.7156,59.4858,5.68745,5.30217,5.99317,5.70652,5.44595,5.37103,49.0258,51.4867,32.4176,53.5712,54.779,53.4127,6.15146,5.61203,1.94554,5.21329,5.223,4.95106,1537.92,729.499,2289.4,0.00134362,0,-59.1271,1248.04,1111.07,-10.6741,0,0,0.0842423,0.00498563,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",1.18333333333333,"em",FALSE,1073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,"no_ind"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.357872219675638,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.79797,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,1485.27,741.142,204529000,204514000,0,2558.04,1476.68,11227.7,61.5893,1.05813e-30,9.05739,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,-0.853562,-0.663253,-0.12586,-0.394973,0.144371,-0.117535,0.0537769,-0.746131,-0.556025,-1.17791,-0.810651,-0.49023,40,"no_ind"
42.9649,53629.7,53183,15563.2,10.7412,0.296875,0.164551,3068.05,10.8844,0.162912,3066.73,10.2405,0.285948,0.170442,3070.11,3070.11,0.000428749,0.290883954111379,"needs_Hessian",1953.32,1971.18,2017.36,2021.23,0.9102,NA,NA,NA,0.146613,8.81445,47.6529,0.193992,1.19265,4.9389,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.65266,0.8,0.5,0,0,-0.00186437,-0.00214614,-0.00246748,-0.00283279,-0.00324618,-0.00371198,-0.00423449,-0.00481692,-0.0054617,-0.00617014,-0.00694242,-0.00777827,-0.00867975,-0.00965661,-0.010731,-0.011925,-0.0132568,-0.014742,-0.0163956,-0.0182233,-0.0202559,-0.0225209,-0.0250455,-0.0278521,-0.0309792,0,0,0,0,0,0,0,0,0,0,0,0,-8.94875,NA,57.9918,-15,5.14741,20,-999,-999,54.4169,-15,6.06285,20,-999,-999,49.5246,-15,5.65327,20,-999,-999,58.5865,57.8878,61.8217,56.1236,62.9548,58.1481,5.37895,5.46134,5.82104,5.40633,5.63094,5.27947,49.248,43.2827,45.9995,49.9066,51.2894,52.353,6.20906,4.92264,4.28256,4.93125,4.9711,4.98449,1660.86,782.401,2287.71,0.000130138,0,-56.4943,1208.4,1146.15,-10.4613,0,0,0.102937,0.00286237,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",1.88333333333333,"em",FALSE,875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,"no_ind"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.467164341998996,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.80871,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,2028.38,984.492,204161000,204146000,0,2419.25,1482.63,11392.3,63.3737,1.05813e-30,5.57113,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,-0.0461895,-0.112559,0.260241,-0.264341,-1.00701,-0.946444,0.242566,-0.584865,-0.30602,-0.45567,0.0901292,-0.11412,41,"no_ind"
39.7733,50315.3,49884.5,14651.4,9.94333,0.296875,0.168701,2958.56,10.0759,0.167028,2957.34,9.50089,0.286446,0.174436,2960.37,2960.37,0.00404634,0.253949257416408,"needs_Hessian",1952.33,1972,2018.73,2019.18,0.904,NA,NA,NA,0.145191,8.90878,47.1474,0.198314,1.13977,5.00189,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.59229,0.8,0.5,0,0,0.00209793,0.00241383,0.00277424,0.00318421,0.00364809,0.00417213,0.00476045,0.0054172,0.00614548,0.00694709,0.00782263,0.00877228,0.00979731,0.0109098,0.0121327,0.0134905,0.0149999,0.0166721,0.0185242,0.0205348,0.0227264,0.0251024,0.0276527,0.0303517,0.0331799,0,0,0,0,0,0,0,0,0,0,0,0,-8.5668,NA,59.8737,-15,5.07301,20,-999,-999,54.6156,-15,5.9423,20,-999,-999,54.7094,-15,5.84088,20,-999,-999,67.9808,56.2773,62.701,64.0773,60.7566,61.2805,5.80635,5.35019,5.74573,5.70044,5.55117,5.30371,67.6578,48.2685,38.5737,58.5969,56.9005,53.5695,7.06961,5.39751,4.01411,5.45305,5.38126,5.03888,1651.23,758.008,2267.41,0.000188265,0,-58.4381,1236.08,1097.48,-7.82873,1.00579e-30,0,0.117696,0.00583017,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",4.76666666666667,"em",FALSE,1880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,"no_ind"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.341090956715343,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.77296,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,1427.52,714.167,202692000,202676000,0,2807.25,1487.59,11242,65.8483,1.05813e-30,13.1047,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,0.895838,0.0889277,-1.31066,-0.932399,0.851292,-0.129069,-0.00454401,0.122911,0.278415,-0.730801,-1.20905,0.569954,42,"no_ind"
46.698,58491.1,57994.8,17780.7,11.6745,0.296875,0.164986,3362.71,11.8302,0.163343,3361.17,11.0865,0.28507,0.171383,3365.33,3365.33,0.000628878,0.396839265064885,"needs_Hessian",1953.73,1971.37,2015.53,2021.54,0.9132,NA,NA,NA,0.150732,8.55736,47.8238,0.195109,1.50255,4.76845,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.78587,0.8,0.5,0,0,0.0021992,0.0025436,0.00293856,0.00339016,0.00390502,0.00448879,0.00514797,0.00588778,0.00671238,0.0076243,0.00862419,0.00971157,0.0108877,0.0121661,0.0135741,0.0151427,0.0168953,0.0188488,0.0210269,0.0234138,0.0260445,0.0289401,0.0321163,0.0355886,0.0394063,0,0,0,0,0,0,0,0,0,0,0,0,-8.92839,NA,68.6618,-15,5.67051,20,-999,-999,49.1631,-15,5.82257,20,-999,-999,53.6295,-15,5.91982,20,-999,-999,59.6122,61.9397,59.1748,54.9284,60.1224,66.0709,5.56372,5.71665,5.75107,5.36136,5.5411,5.71867,45.6313,49.9577,50.4559,51.5745,50.623,50.9601,6.04333,5.31893,5.16782,5.04154,4.94665,4.87201,2560.74,1247.93,2218.38,0.000439769,0,-62.6533,1173.7,1112.31,-5.05032,0,0,0.0663767,0.0043615,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",1.68333333333333,"em",FALSE,886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"no_ind"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.441195730469517,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.88309,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,1731.75,922.809,209392000,209376000,0,2541.45,1475.86,11411.6,60.1977,1.05813e-30,7.37691,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,0.64009,0.111787,-0.806065,-0.0991148,0.421782,-0.99168,0.42308,-0.51592,-0.0738086,-0.696249,-0.533322,-0.474907,43,"no_ind"
39.7147,50358.1,49969.2,14298.2,9.92868,0.296875,0.165063,2866.99,10.0611,0.163426,2866.11,9.61578,0.289489,0.169015,2867.87,2867.87,0.00856405,0.216112421848837,"needs_Hessian",1954.92,1970.95,2017.46,2020.84,0.9178,NA,NA,"Size_DblN_peak_North(1);Size_DblN_peak_South(2)",0.142588,8.27247,46.8625,0.208071,1.16488,4.86031,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.56789,0.8,0.5,0,0,0.00060309,0.000692047,0.000793185,0.000907792,0.00103757,0.00118391,0.00134761,0.00152984,0.00173133,0.00195241,0.00219304,0.00245303,0.00273249,0.00303351,0.00336075,0.00371897,0.00411093,0.00453798,0.00500261,0.00550016,0.00603969,0.00663403,0.0073074,0.00810579,0.00912037,0,0,0,0,0,0,0,0,0,0,0,0,-8.3267,NA,74.9569,-15,5.95661,20,-999,-999,74.929,-15,6.71528,20,-999,-999,55.6567,-15,5.91946,20,-999,-999,68.7491,68.8736,64.2488,69.2853,73.1558,71.8303,5.77362,5.87371,5.84948,5.94095,5.96579,5.88026,61.9186,52.8074,45.8624,57.4637,64.0767,54.514,6.66066,5.57526,4.57403,5.4776,5.75047,5.21041,1436.09,703.681,2290.16,0.0147587,0,-61.9224,1214.3,1156.84,-19.2402,0,0,0.147714,0.0215345,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",13.4166666666667,"em",FALSE,6713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,"no_ind"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.294669635256368,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.6279,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,1406.66,635.974,201821000,201806000,0,2433.66,1464.76,11154.6,50.9028,1.05813e-30,4.88416,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,0.177076,0.951501,-0.430013,-0.0327506,-0.254366,-0.20432,0.361115,0.680632,-0.212486,-0.440061,-0.581467,-0.205828,44,"no_ind"
60.6635,72041.4,71570.5,14779.4,15.1659,0.296875,0.143767,3438.26,15.3681,0.142277,3436.88,14.5084,0.286714,0.148749,3440.24,3440.24,0.0211843,0.218961978784607,"needs_Hessian",1952.65,1970.36,2016.8,2020.83,0.906,NA,NA,NA,0.122391,9.13593,47.5521,0.193489,1.20214,5.13907,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.60099,0.8,0.5,0,0,0.0024416,0.00274893,0.00309239,0.00347528,0.00389974,0.00436872,0.00488595,0.00545302,0.00607118,0.00674067,0.0074606,0.00822849,0.00904539,0.00991764,0.01086,0.0118897,0.0130182,0.014248,0.0155823,0.0169992,0.0185028,0.0200784,0.0216941,0.0232949,0.0248139,0,0,0,0,0,0,0,0,0,0,0,0,-8.71043,NA,64.733,-15,5.57517,20,-999,-999,43.7986,-15,5.55399,20,-999,-999,50.1592,-15,5.63826,20,-999,-999,69.62,58.7711,53.7786,61.064,61.9737,56.4581,5.88766,5.44079,5.43665,5.6692,5.72692,5.27784,49.3988,44.4069,45.1351,50.1704,50.0694,47.6672,6.14916,4.9399,4.37794,4.97077,4.96234,4.713,2039.02,1008.66,2292.77,0.000593276,0,-62.3356,1261.07,1104.75,-11.2591,1.45044e-30,0,0.536888,0.00380209,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",4.36666666666667,"em",FALSE,4113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,"no_ind"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.382736341213193,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.69649,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,1715.8,808.778,211230000,211214000,0,2548.84,1469.03,11250.1,51.5184,1.05813e-30,5.21707,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,0.409384,-0.321452,-0.38259,-1.0738,-0.368853,-0.208203,-0.0613716,0.466865,0.365463,-0.551993,-0.433707,0.103427,45,"no_ind"
46.7485,56592,56160.5,15551.3,11.6871,0.296875,0.161971,3157.93,11.843,0.16034,3156.52,11.116,0.285421,0.168128,3160.27,3160.27,0.00631628,0.321022064879087,"needs_Hessian",1946.81,1975.36,2017.47,2020.25,0.9238,NA,NA,NA,0.145293,8.69156,48.3729,0.187708,1.11116,5.18147,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.6519,0.8,0.5,0,0,0.000345271,0.000396888,0.000455667,0.000522396,0.000596916,0.000682015,0.000776951,0.000882606,0.000999375,0.00112743,0.00126666,0.00141708,0.00157903,0.00175451,0.00194684,0.00216028,0.00239803,0.00266192,0.00295397,0.00327273,0.00362203,0.00400278,0.00441465,0.00485372,0.00531806,0,0,0,0,0,0,0,0,0,0,0,0,-8.83681,NA,51.87,-15,4.59494,20,-999,-999,47.2134,-15,5.69392,20,-999,-999,48.0812,-15,5.53338,20,-999,-999,72.0984,53.8742,53.7852,58.7146,56.3388,55.3811,5.90581,5.27356,5.55599,5.59333,5.37802,5.21945,48.1325,49.9813,48.0802,48.6978,50.4749,51.8585,6.029,5.56735,4.68234,4.77806,5.05687,4.9185,1873.98,938.58,2281.96,0.000101793,0,-62.2311,1244.56,1117.4,-17.8836,0,0,0.116603,0.00327316,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",1.16666666666667,"em",FALSE,1238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,"no_ind"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.400626459738502,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.67242,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,1677.87,840.561,203888000,203873000,0,2097.81,1457,11157.3,49.3568,1.05813e-30,7.66963,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,-0.329539,0.0465409,-0.302823,-1.4929,-0.726515,0.0918522,-0.142775,-0.0938317,0.355463,0.0114646,-0.729331,-0.423962,46,"no_ind"
